x,y,value
288.5000001,-55.5,603.30791015625
289.5000001,-55.5,1683.1010498046876
290.5000001,-55.5,2751.239208984375
291.5000001,-55.5,1811.8455596923827
292.5000001,-55.5,348.69074096679685
286.5000001,-54.4999999,14648.28955078125
287.5000001,-54.4999999,31213.535311889646
288.5000001,-54.4999999,14881.508590698242
289.5000001,-54.4999999,858.6260345458984
290.5000001,-54.4999999,4841.557397460937
285.5000001,-53.4999999,8321.600024414063
286.5000001,-53.4999999,14550.94765625
145.5000001,-43.4999999,25.431815496087076
146.5000001,-43.4999999,192640.52341995237
147.5000001,-43.4999999,14070.910253906251
144.5000001,-42.4999999,4261.693115234375
145.5000001,-42.4999999,15482.29496524334
146.5000001,-42.4999999,1570078.366845703
147.5000001,-42.4999999,158133.17976751327
145.5000001,-41.4999999,9164.652124023438
146.5000001,-41.4999999,471592.49238281243
147.5000001,-41.4999999,57745.037304687496
146.5000001,-40.4999999,595.1749389648437
147.5000001,-40.4999999,843.2633712768554
145.5000001,-39.4999999,6.185028457641602
146.5000001,-39.4999999,14.60982904434204
147.5000001,-39.4999999,371.0470153808594
145.5000001,-38.4999999,7986.565234375
146.5000001,-38.4999999,129602.35034751892
147.5000001,-38.4999999,2421.8232055664066
146.5000001,-37.4999999,40586.810549926755
147.5000001,-37.4999999,121049.70299682618
148.5000001,-37.4999999,1814.2279907226562
149.5000001,-37.4999999,9467.430012702942
347.5000001,-37.4999999,247.81835327148437
146.5000001,-36.4999999,16351.97421875
147.5000001,-36.4999999,16799.694494628908
148.5000001,-36.4999999,56947.122656249994
149.5000001,-36.4999999,130436.17463378905
116.5000001,-35.4999999,1147.7450378417968
146.5000001,-35.4999999,167347.43188476562
147.5000001,-35.4999999,61999.38376464843
148.5000001,-35.4999999,1413225.738757324
149.5000001,-35.4999999,114036.98688964844
150.5000001,-35.4999999,58223.87265625
286.5000001,-35.4999999,14733.462109375
287.5000001,-35.4999999,58529.92109375
17.5000001,-34.4999999,4682225.4
18.5000001,-34.4999999,19605830.779687498
19.5000001,-34.4999999,990271.537109375
20.5000001,-34.4999999,534068.4765625
21.5000001,-34.4999999,1414225.3640625
22.5000001,-34.4999999,1064176.7281250001
23.5000001,-34.4999999,53691.20793457031
24.5000001,-34.4999999,642489.86171875
25.5000001,-34.4999999,76789.66640624999
114.5000001,-34.4999999,3182.53388671875
115.5000001,-34.4999999,12717.019604492187
116.5000001,-34.4999999,2162.4939453125
145.5000001,-34.4999999,40795.7810546875
146.5000001,-34.4999999,20815.333227539064
147.5000001,-34.4999999,77180.4076171875
