x,y,value
167.0000002,-47,65037.41822824479
169.0000002,-47,31240.075349426268
167.0000002,-44.9999998,7303.811634635925
169.0000002,-44.9999998,227082.02775268556
171.0000002,-44.9999998,139659.2707763672
285.0000002,-44.9999998,6483.0909667968745
287.0000002,-44.9999998,7984.843542480469
147.0000002,-42.9999998,42726.517975282666
169.0000002,-42.9999998,3071.146203613281
171.0000002,-42.9999998,310852.3155517578
173.0000002,-42.9999998,1334905.8633369445
285.0000002,-42.9999998,146836.5838623047
287.0000002,-42.9999998,61536.555364990236
289.0000002,-42.9999998,40418.475982666016
291.0000002,-42.9999998,1007.1073791503907
143.0000002,-40.9999998,210.11611938476562
145.0000002,-40.9999998,6880.646293640137
147.0000002,-40.9999998,2024.8478515625
171.0000002,-40.9999998,31825.32318649292
173.0000002,-40.9999998,352596.9641357422
175.0000002,-40.9999998,677652.8169921875
285.0000002,-40.9999998,102843.343359375
287.0000002,-40.9999998,689608.7640625
289.0000002,-40.9999998,69761.61854248047
291.0000002,-40.9999998,1153.4027099609375
143.0000002,-38.9999998,812646.9072775006
145.0000002,-38.9999998,4292180.389623642
147.0000002,-38.9999998,320441.42747621535
173.0000002,-38.9999998,383852.34858398436
175.0000002,-38.9999998,758812.7867797852
177.0000002,-38.9999998,451821.0357177735
285.0000002,-38.9999998,3010.298486328125
287.0000002,-38.9999998,995731.621484375
289.0000002,-38.9999998,55521.6146484375
143.0000002,-36.9999998,251939.845703125
145.0000002,-36.9999998,12842001.542773439
147.0000002,-36.9999998,505992.5191711426
149.0000002,-36.9999998,139355.42146072388
175.0000002,-36.9999998,468527.35117187497
285.0000002,-36.9999998,45076.715234375006
287.0000002,-36.9999998,1941206.3125
289.0000002,-36.9999998,246632.73330078126
291.0000002,-36.9999998,42505.45471191406
293.0000002,-36.9999998,2525.3297119140625
347.0000002,-36.9999998,229.67286682128906
17.0000002,-34.9999998,1719752.9625000001
19.0000002,-34.9999998,3549551.836083985
23.0000002,-34.9999998,162522.1122772217
25.0000002,-34.9999998,126877.01318359375
137.0000002,-34.9999998,42621.17265625
139.0000002,-34.9999998,861286.0202087403
143.0000002,-34.9999998,204.1143371582031
145.0000002,-34.9999998,117551.29630279541
147.0000002,-34.9999998,356622.9829833984
149.0000002,-34.9999998,1450234.9956787108
151.0000002,-34.9999998,1036758.194921875
173.0000002,-34.9999998,7102.184106445312
287.0000002,-34.9999998,955057.8759765626
289.0000002,-34.9999998,450458.5871337891
291.0000002,-34.9999998,418519.6758789062
293.0000002,-34.9999998,414048.1473632812
295.0000002,-34.9999998,49302.9421875
17.0000002,-32.9999998,2098086.181640625
19.0000002,-32.9999998,10110588.008908082
23.0000002,-32.9999998,120376.56630859376
25.0000002,-32.9999998,2172725.6726562497
27.0000002,-32.9999998,274437.78125
29.0000002,-32.9999998,159798.9
137.0000002,-32.9999998,42850.189672851564
139.0000002,-32.9999998,12438.729737472533
145.0000002,-32.9999998,4290.632630157471
147.0000002,-32.9999998,46669.067987060545
149.0000002,-32.9999998,233271.60635986328
151.0000002,-32.9999998,3379248.7365234373
287.0000002,-32.9999998,600770.01171875
289.0000002,-32.9999998,6698184.281835937
291.0000002,-32.9999998,3496431.3567382814
293.0000002,-32.9999998,531770.8372314454
295.0000002,-32.9999998,584577.16015625
17.0000002,-30.9999998,100978.85585918426
19.0000002,-30.9999998,135108.852293396
27.0000002,-30.9999998,222543.20703125
29.0000002,-30.9999998,4595753.809375
31.000000200000002,-30.9999998,992700.2703125
139.0000002,-30.9999998,19.049153518676757
141.0000002,-30.9999998,157.59859523773193
143.0000002,-30.9999998,337.63989334106446
145.0000002,-30.9999998,6154.9758598327635
147.0000002,-30.9999998,7322.231216430664
149.0000002,-30.9999998,36779.724877929686
151.0000002,-30.9999998,7878.226000976563
159.0000002,-30.9999998,664.3251739501953
287.0000002,-30.9999998,39403.556640625
289.0000002,-30.9999998,182165.9046142578
291.0000002,-30.9999998,1775021.7946777344
293.0000002,-30.9999998,108535.41875
309.0000002,-30.9999998,51699.28046875
15.000000199999999,-28.9999998,9867.055859375
17.0000002,-28.9999998,179990.78240814208
19.0000002,-28.9999998,20338.123469543458
27.0000002,-28.9999998,260983.328125
29.0000002,-28.9999998,2833047.9828125
31.000000200000002,-28.9999998,11467265.85078125
139.0000002,-28.9999998,6.489363765716552
141.0000002,-28.9999998,157.1145917892456
143.0000002,-28.9999998,188.51178855895995
145.0000002,-28.9999998,1773.2285552978517
147.0000002,-28.9999998,5516.098773193359
149.0000002,-28.9999998,5717.327056884766
151.0000002,-28.9999998,43970.04721679688
153.0000002,-28.9999998,110154.9137939453
167.0000002,-28.9999998,2317.20478515625
289.0000002,-28.9999998,428497.92900390626
291.0000002,-28.9999998,138306.12067871093
293.0000002,-28.9999998,349855.91044921876
305.0000002,-28.9999998,124179.9703125
307.0000002,-28.9999998,1242679.59375
309.0000002,-28.9999998,3950003.0889160153
311.0000002,-28.9999998,2283154.7654296877
27.0000002,-26.9999998,18472985.20136719
29.0000002,-26.9999998,2283382.6109375
123.0000002,-26.9999998,11.10173225402832
125.0000002,-26.9999998,11.708860158920288
127.00000019999999,-26.9999998,1062.8888006687164
129.0000002,-26.9999998,1179.035977745056
139.0000002,-26.9999998,39.110736751556395
141.0000002,-26.9999998,143.40012044906615
143.0000002,-26.9999998,925.5428317070007
145.0000002,-26.9999998,3844.756714057922
147.0000002,-26.9999998,5869.765938568115
149.0000002,-26.9999998,31686.162377929686
151.0000002,-26.9999998,168653.58591461182
215.0000002,-26.9999998,1967.9622314453125
289.0000002,-26.9999998,709678.1065917969
291.0000002,-26.9999998,354947.19372558594
293.0000002,-26.9999998,29472.660510253907
301.0000002,-26.9999998,20735.8271484375
303.0000002,-26.9999998,279447.945703125
305.0000002,-26.9999998,1919742.26640625
307.0000002,-26.9999998,4610507.95546875
309.0000002,-26.9999998,217731.3109375
23.0000002,-24.9999998,17903.841259765624
25.0000002,-24.9999998,39071.68828125
27.0000002,-24.9999998,11909745.803369142
29.0000002,-24.9999998,9102898.790625
31.000000200000002,-24.9999998,100731.8375
43.0000002,-24.9999998,144065.48515624998
45.0000002,-24.9999998,319981.573046875
113.0000002,-24.9999998,29955.83134222627
115.0000002,-24.9999998,60.56630554199219
121.0000002,-24.9999998,34.0699068069458
123.0000002,-24.9999998,158.67070198059082
125.0000002,-24.9999998,9.57222728729248
127.00000019999999,-24.9999998,1989.30252828598
129.0000002,-24.9999998,50.85454845428467
133.0000002,-24.9999998,685.9276695251465
135.0000002,-24.9999998,121.62662229537963
139.0000002,-24.9999998,45.99464702606201
141.0000002,-24.9999998,188.93276491165162
143.0000002,-24.9999998,391.9315578460693
145.0000002,-24.9999998,2237.2946243286133
147.0000002,-24.9999998,4149.346527099609
149.0000002,-24.9999998,10215.760816955566
151.0000002,-24.9999998,18854.845666503905
289.0000002,-24.9999998,18224.92091064453
291.0000002,-24.9999998,763153.725793457
305.0000002,-24.9999998,247648.98125
307.0000002,-24.9999998,1102374.25546875
27.0000002,-22.9999998,88406.114453125
29.0000002,-22.9999998,2966313.328125
31.000000200000002,-22.9999998,483888.59375
33.0000002,-22.9999998,5336.1095703125
43.0000002,-22.9999998,2432400.9978149417
45.0000002,-22.9999998,703475.5484375
113.0000002,-22.9999998,3247.905210876465
115.0000002,-22.9999998,1047.5434631347657
121.0000002,-22.9999998,11.44673023223877
123.0000002,-22.9999998,71.01626472473144
127.00000019999999,-22.9999998,9.668537139892578
129.0000002,-22.9999998,460.4959870815277
131.0000002,-22.9999998,2770.661398410797
133.0000002,-22.9999998,25621.684916114806
135.0000002,-22.9999998,751.2435699462891
137.0000002,-22.9999998,14.23368673324585
141.0000002,-22.9999998,180.11822891235352
143.0000002,-22.9999998,4471.795699691772
145.0000002,-22.9999998,2594.0884521484377
147.0000002,-22.9999998,31079.88472442627
149.0000002,-22.9999998,37060.49234390259
151.0000002,-22.9999998,117778.34993226528
289.0000002,-22.9999998,2056.1309326171877
291.0000002,-22.9999998,245106.33908691406
307.0000002,-22.9999998,695271.528125
309.0000002,-22.9999998,798617.8703125
311.0000002,-22.9999998,521996.689453125
313.0000002,-22.9999998,32461541.7203125
315.0000002,-22.9999998,5407163.5078125
317.0000002,-22.9999998,202985.896875
319.0000002,-22.9999998,88299.14375
43.0000002,-20.9999998,413984.90228271484
45.0000002,-20.9999998,115608.81884765625
113.0000002,-20.9999998,16364.593359375
115.0000002,-20.9999998,116.67842483520508
129.0000002,-20.9999998,171.2792119026184
131.0000002,-20.9999998,167.72899746894836
133.0000002,-20.9999998,1138.5040300369262
135.0000002,-20.9999998,682.2375675201416
141.0000002,-20.9999998,100.13401412963867
143.0000002,-20.9999998,2130.163377380371
145.0000002,-20.9999998,9958.143144226075
147.0000002,-20.9999998,13346.115198516845
149.0000002,-20.9999998,121752.31635537147
163.0000002,-20.9999998,10948.70556640625
165.0000002,-20.9999998,8622.717260742187
181.0000002,-20.9999998,2680.505969238281
289.0000002,-20.9999998,352702.59521484375
291.0000002,-20.9999998,323950.10335693357
293.0000002,-20.9999998,47174.3666015625
299.0000002,-20.9999998,1073.5268615722657
301.0000002,-20.9999998,8087.326751708984
303.0000002,-20.9999998,35767.17657470703
309.0000002,-20.9999998,146424.11875
313.0000002,-20.9999998,2994876.1919921874
315.0000002,-20.9999998,9360504.85
317.0000002,-20.9999998,7000851.471875
319.0000002,-20.9999998,12324055.72421875
25.0000002,-18.9999998,13786.44208984375
129.0000002,-18.9999998,18.140412425994874
131.0000002,-18.9999998,5.057347297668457
139.0000002,-18.9999998,280.76163997650144
141.0000002,-18.9999998,182.26581802368165
143.0000002,-18.9999998,1598.124038696289
145.0000002,-18.9999998,20058.552335357665
147.0000002,-18.9999998,181987.98050403595
177.0000002,-18.9999998,809431.4242187501
179.0000002,-18.9999998,402338.7020507812
181.0000002,-18.9999998,11087.58251953125
289.0000002,-18.9999998,228163.5734375
291.0000002,-18.9999998,177527.31508789063
293.0000002,-18.9999998,893339.1257812501
295.0000002,-18.9999998,87079.1951171875
