x,y,value
287.0000002,-55,77550.26572418213
289.0000002,-55,57585.8831665039
291.0000002,-55,88309.32803192138
293.0000002,-55,112419.10336914062
295.0000002,-55,13938.7373046875
285.0000002,-52.9999998,36232.13414916992
287.0000002,-52.9999998,239508.16510314943
289.0000002,-52.9999998,119629.40153808593
291.0000002,-52.9999998,51770.16975402832
287.0000002,-50.9999998,28859.613708496094
289.0000002,-50.9999998,117809.79947509765
291.0000002,-50.9999998,26369.804614257813
289.0000002,-48.9999998,5179.728247070312
291.0000002,-48.9999998,24157.51079711914
293.0000002,-48.9999998,9640.105670166016
167.0000002,-46.9999998,211774.01813812257
169.0000002,-46.9999998,98564.14028625489
287.0000002,-46.9999998,942.3841186523438
289.0000002,-46.9999998,5461.370751953125
291.0000002,-46.9999998,28207.068310546874
293.0000002,-46.9999998,30426.432543945313
167.0000002,-44.9999998,26313.251420021057
169.0000002,-44.9999998,390306.9855621338
171.0000002,-44.9999998,232001.37302246096
169.0000002,-42.9999998,4355.930484008789
171.0000002,-42.9999998,213994.33489990234
173.0000002,-42.9999998,840885.9055053712
293.0000002,-42.9999998,84259.52052612304
295.0000002,-42.9999998,608276.2212158203
171.0000002,-40.9999998,18835.699681091308
173.0000002,-40.9999998,130750.9350830078
285.0000002,-40.9999998,34785.5462890625
287.0000002,-40.9999998,359562.99765625
291.0000002,-40.9999998,350.86195068359376
293.0000002,-40.9999998,23921.573828124998
295.0000002,-40.9999998,112696.97663574219
297.0000002,-40.9999998,33637.990478515625
147.0000002,-38.9999998,750.4359130859375
285.0000002,-38.9999998,12168.2607421875
287.0000002,-38.9999998,1506129.072265625
291.0000002,-38.9999998,1541.7435546875
293.0000002,-38.9999998,135941.12788085936
137.0000002,-36.9999998,72.32151927947999
139.0000002,-36.9999998,218.16011657714844
285.0000002,-36.9999998,201540.7984375
287.0000002,-36.9999998,7958738.96171875
289.0000002,-36.9999998,272175.92885742185
291.0000002,-36.9999998,17431.371630859376
301.0000002,-36.9999998,24611.400244140626
115.0000002,-34.9999998,52938.71745300293
117.0000002,-34.9999998,202226.90950012207
119.0000002,-34.9999998,3037.2926300048825
135.0000002,-34.9999998,22852.869051742553
137.0000002,-34.9999998,132580.48028411865
139.0000002,-34.9999998,1299628.302319336
149.0000002,-34.9999998,5281.828564453125
173.0000002,-34.9999998,3654.9373168945312
287.0000002,-34.9999998,2346814.0708984374
289.0000002,-34.9999998,2479751.38515625
291.0000002,-34.9999998,158035.89250488282
301.0000002,-34.9999998,7760558.21171875
303.0000002,-34.9999998,2013209.5066085814
115.0000002,-32.9999998,5301003.0722320555
117.0000002,-32.9999998,117607.670703125
119.0000002,-32.9999998,9778.036758422852
121.0000002,-32.9999998,938.2700616836548
127.00000019999999,-32.9999998,15.638921070098878
131.0000002,-32.9999998,4.4313617706298825
133.0000002,-32.9999998,19851.413649225236
135.0000002,-32.9999998,11292.57193069458
137.0000002,-32.9999998,79312.09068336486
139.0000002,-32.9999998,13985.28565673828
149.0000002,-32.9999998,112729.85883789063
151.0000002,-32.9999998,929115.2703125
281.0000002,-32.9999998,865.1164916992187
287.0000002,-32.9999998,1492932.4171875
289.0000002,-32.9999998,11517478.707812501
293.0000002,-32.9999998,58458.11435546875
305.0000002,-32.9999998,1854.1151611328125
307.0000002,-32.9999998,510089.57861328125
115.0000002,-30.9999998,6178175.931642818
117.0000002,-30.9999998,104297.75257720948
119.0000002,-30.9999998,2157.6498722076417
121.0000002,-30.9999998,43.849807548522946
129.0000002,-30.9999998,205.9334659576416
131.0000002,-30.9999998,1432.003334450722
133.0000002,-30.9999998,2131.3211194634437
135.0000002,-30.9999998,516.575546836853
137.0000002,-30.9999998,27314.373004531863
139.0000002,-30.9999998,524.9292648792267
141.0000002,-30.9999998,125.52773656845093
143.0000002,-30.9999998,58.31601257324219
145.0000002,-30.9999998,36.3857421875
151.0000002,-30.9999998,807.8547729492187
287.0000002,-30.9999998,216969.73447265624
289.0000002,-30.9999998,1123507.9800292968
291.0000002,-30.9999998,55580.21040039063
293.0000002,-30.9999998,73484.21765136719
295.0000002,-30.9999998,198514.2822265625
305.0000002,-30.9999998,271662.54096679686
307.0000002,-30.9999998,890260.2938476562
309.0000002,-30.9999998,33498.412426757815
25.0000002,-28.9999998,694680.55029296875
27.0000002,-28.9999998,6317547.878515625
29.0000002,-28.9999998,937773.171875
113.0000002,-28.9999998,1124.58994140625
115.0000002,-28.9999998,198068.01367263793
117.0000002,-28.9999998,4227.970457458496
119.0000002,-28.9999998,42.39281005859375
133.0000002,-28.9999998,208.9077276468277
135.0000002,-28.9999998,6273.329083442689
137.0000002,-28.9999998,415.1254035949707
139.0000002,-28.9999998,251.03663692474365
141.0000002,-28.9999998,181.4212884902954
143.0000002,-28.9999998,127.18908519744873
289.0000002,-28.9999998,1622846.670996094
291.0000002,-28.9999998,105755.5478515625
293.0000002,-28.9999998,165196.8572265625
303.0000002,-28.9999998,76791.21552734374
305.0000002,-28.9999998,1077990.9501953125
307.0000002,-28.9999998,384547.4984375
25.0000002,-26.9999998,2324679.873046875
27.0000002,-26.9999998,77311042.7078125
29.0000002,-26.9999998,5657831.1703125
31.000000200000002,-26.9999998,605423.4640625
33.0000002,-26.9999998,114844.051171875
113.0000002,-26.9999998,4883.018408203125
115.0000002,-26.9999998,608.2566486358643
117.0000002,-26.9999998,3704.605312538147
119.0000002,-26.9999998,3095.482914543152
125.0000002,-26.9999998,108.66262798309326
127.00000019999999,-26.9999998,2290.1292005062105
129.0000002,-26.9999998,2384.6197315216064
131.0000002,-26.9999998,2.1982844829559327
133.0000002,-26.9999998,963.4342614173889
135.0000002,-26.9999998,1053.0974269866942
137.0000002,-26.9999998,224.40975332260132
139.0000002,-26.9999998,22.554291439056396
141.0000002,-26.9999998,46.72110033035278
251.0000002,-26.9999998,30617.489062499997
289.0000002,-26.9999998,848472.6986328125
291.0000002,-26.9999998,486217.72720336914
293.0000002,-26.9999998,4998.5818359375
301.0000002,-26.9999998,115737.6294921875
303.0000002,-26.9999998,310727.184765625
305.0000002,-26.9999998,662583.42109375
23.0000002,-24.9999998,71995.39975585938
25.0000002,-24.9999998,2356382.443066406
27.0000002,-24.9999998,26391078.445117187
29.0000002,-24.9999998,9415879.6078125
31.000000200000002,-24.9999998,63838.8375
33.0000002,-24.9999998,985983.511328125
35.0000002,-24.9999998,400014.37187499995
45.0000002,-24.9999998,1975400.5784179687
47.0000002,-24.9999998,648279.2757896424
113.0000002,-24.9999998,11538.403039026261
115.0000002,-24.9999998,62.506370067596436
117.0000002,-24.9999998,276.6854553222656
119.0000002,-24.9999998,264.4845216751099
125.0000002,-24.9999998,132.73819694519042
127.00000019999999,-24.9999998,2833.4010570526125
129.0000002,-24.9999998,1592.5870973587037
131.0000002,-24.9999998,269.4872741699219
133.0000002,-24.9999998,1097.598820400238
135.0000002,-24.9999998,168.03301029205323
289.0000002,-24.9999998,78157.55761108398
291.0000002,-24.9999998,582434.4306732178
293.0000002,-24.9999998,208563.33109741213
295.0000002,-24.9999998,347222.4125
299.0000002,-24.9999998,22625.3658203125
301.0000002,-24.9999998,66738.55546875
307.0000002,-24.9999998,166744.22578125
15.000000199999999,-22.9999998,1515.374005126953
17.0000002,-22.9999998,43073.782214355466
33.0000002,-22.9999998,58288.35810546875
35.0000002,-22.9999998,2380333.4068359374
45.0000002,-22.9999998,273496.1390625
47.0000002,-22.9999998,2970766.0078125
113.0000002,-22.9999998,938.7314735412597
115.0000002,-22.9999998,1038.209038925171
117.0000002,-22.9999998,6855.315225982666
119.0000002,-22.9999998,2273.4096435546876
125.0000002,-22.9999998,46.59864609241485
127.00000019999999,-22.9999998,974.1521511077881
129.0000002,-22.9999998,1968.471963071823
131.0000002,-22.9999998,90.43372650146483
133.0000002,-22.9999998,29583.021753311157
135.0000002,-22.9999998,765.1659614562988
209.0000002,-22.9999998,10979.555847167969
211.0000002,-22.9999998,7673.6373291015625
289.0000002,-22.9999998,26816.345703125
