x,y,value
285.0000002,-51,3497.8259216308593
287.0000002,-51,503.5159912109375
283.0000002,-48.9999998,75.87128448486328
285.0000002,-48.9999998,15419.400652313232
287.0000002,-48.9999998,21658.573825073243
289.0000002,-48.9999998,13556.98299560547
291.0000002,-48.9999998,6755.2279296875
167.0000002,-46.9999998,272384.77477645874
169.0000002,-46.9999998,103223.7712890625
285.0000002,-46.9999998,46843.44538116455
287.0000002,-46.9999998,84101.50979003907
289.0000002,-46.9999998,51938.20026855468
291.0000002,-46.9999998,95484.935791015625
293.0000002,-46.9999998,9012.42392578125
167.0000002,-44.9999998,28822.749405002596
169.0000002,-44.9999998,159678.04223632812
285.0000002,-44.9999998,43308.72885284424
287.0000002,-44.9999998,269799.7831176758
289.0000002,-44.9999998,32000.03612060547
291.0000002,-44.9999998,173596.47945251464
293.0000002,-44.9999998,37046.88984375
145.0000002,-42.9999998,12548.113455373048
147.0000002,-42.9999998,971302.7875484467
285.0000002,-42.9999998,9293.258367919923
287.0000002,-42.9999998,250.97964172363282
289.0000002,-42.9999998,2160.3759155273438
293.0000002,-42.9999998,22256.911975097657
295.0000002,-42.9999998,121832.9109375
143.0000002,-40.9999998,149.08709716796875
145.0000002,-40.9999998,44831.3652256012
147.0000002,-40.9999998,409080.6110532761
171.0000002,-40.9999998,9047.324005126953
173.0000002,-40.9999998,109448.03680419922
175.0000002,-40.9999998,131810.853515625
285.0000002,-40.9999998,101400.273828125
287.0000002,-40.9999998,653076.6826171875
289.0000002,-40.9999998,20957.08544921875
291.0000002,-40.9999998,347.148828125
293.0000002,-40.9999998,29254.31674194336
295.0000002,-40.9999998,100866.6762084961
297.0000002,-40.9999998,28647.325146484374
141.0000002,-38.9999998,46669.773547363286
143.0000002,-38.9999998,939756.6393981935
145.0000002,-38.9999998,4324606.212182235
147.0000002,-38.9999998,290562.217932415
173.0000002,-38.9999998,557992.1123291015
175.0000002,-38.9999998,804688.6940216065
177.0000002,-38.9999998,363174.0694580078
285.0000002,-38.9999998,4736.739721679687
287.0000002,-38.9999998,1240932.79765625
289.0000002,-38.9999998,47271.64555664062
291.0000002,-38.9999998,88684.41484375
293.0000002,-38.9999998,154311.4677734375
295.0000002,-38.9999998,6342.71083984375
299.0000002,-38.9999998,55324.297265625
301.0000002,-38.9999998,887020.6980865479
137.0000002,-36.9999998,45.87402610778808
139.0000002,-36.9999998,14572.599069213868
141.0000002,-36.9999998,138566.0432495117
143.0000002,-36.9999998,449242.85776367184
145.0000002,-36.9999998,10070710.503637696
147.0000002,-36.9999998,280476.3697265625
149.0000002,-36.9999998,19810.55237426758
175.0000002,-36.9999998,141648.428125
285.0000002,-36.9999998,47137.94140625
287.0000002,-36.9999998,5287559.700781249
289.0000002,-36.9999998,468479.47421875
291.0000002,-36.9999998,31381.73635253906
295.0000002,-36.9999998,57777.45771484375
297.0000002,-36.9999998,103799.84443359375
299.0000002,-36.9999998,397733.37138671876
301.0000002,-36.9999998,2574793.064648438
303.0000002,-36.9999998,556116.3575195313
19.0000002,-34.9999998,13415.401171875
23.0000002,-34.9999998,502570.0363525391
25.0000002,-34.9999998,272402.2224609375
121.0000002,-34.9999998,8.02919273376465
135.0000002,-34.9999998,1075.4717102050781
137.0000002,-34.9999998,47786.0969619751
139.0000002,-34.9999998,915517.9665649413
141.0000002,-34.9999998,1343.211393737793
143.0000002,-34.9999998,669.8453002929688
287.0000002,-34.9999998,1279770.86015625
289.0000002,-34.9999998,1799365.1673339845
291.0000002,-34.9999998,49635.74914550781
295.0000002,-34.9999998,34705.209765625
297.0000002,-34.9999998,606120.3916015625
299.0000002,-34.9999998,1902991.5671875
301.0000002,-34.9999998,53254466.59375
303.0000002,-34.9999998,2249663.7196929934
305.0000002,-34.9999998,337926.3770507813
23.0000002,-32.9999998,104868.194921875
25.0000002,-32.9999998,2339267.607617188
27.0000002,-32.9999998,40123.80625
121.0000002,-32.9999998,14060.276512145996
123.0000002,-32.9999998,377.9288095474243
125.0000002,-32.9999998,7.84677906036377
131.0000002,-32.9999998,3.108835029602051
133.0000002,-32.9999998,19890.88726875782
135.0000002,-32.9999998,9647.344880104065
137.0000002,-32.9999998,10224.759002685547
139.0000002,-32.9999998,651.760835647583
287.0000002,-32.9999998,471824.14687500003
289.0000002,-32.9999998,8085771.850976562
295.0000002,-32.9999998,433761.274609375
297.0000002,-32.9999998,1677857.49296875
299.0000002,-32.9999998,9380423.643359374
301.0000002,-32.9999998,2150605.090283203
303.0000002,-32.9999998,304418.5524169922
305.0000002,-32.9999998,430185.24296875
307.0000002,-32.9999998,1013803.5249023438
121.0000002,-30.9999998,52.59045066833496
123.0000002,-30.9999998,125.07268562316894
131.0000002,-30.9999998,612.9133803844452
133.0000002,-30.9999998,1968.8869520664214
135.0000002,-30.9999998,180.9596905708313
