x,y,value
285.0000002,-51,12555.28758544922
287.0000002,-51,1958.1846801757813
283.0000002,-48.9999998,229.17681884765625
285.0000002,-48.9999998,22720.932986450196
287.0000002,-48.9999998,20899.52816619873
289.0000002,-48.9999998,2708.12048034668
291.0000002,-48.9999998,3107.48681640625
285.0000002,-46.9999998,8174.187121582031
287.0000002,-46.9999998,48523.707315063475
289.0000002,-46.9999998,30449.45015563965
291.0000002,-46.9999998,85404.16313476562
293.0000002,-46.9999998,16188.860620117188
285.0000002,-44.9999998,8294.482453918457
287.0000002,-44.9999998,40022.877429199216
289.0000002,-44.9999998,4861.419592285156
291.0000002,-44.9999998,184124.158984375
293.0000002,-44.9999998,48801.870513916016
285.0000002,-42.9999998,68614.54128417968
287.0000002,-42.9999998,17189.823168945313
171.0000002,-40.9999998,53.29725112915039
285.0000002,-40.9999998,146597.10703125
287.0000002,-40.9999998,1481858.312890625
289.0000002,-40.9999998,113457.84510498047
291.0000002,-40.9999998,23543.301904296874
293.0000002,-40.9999998,53090.977758789064
295.0000002,-40.9999998,98649.2967163086
143.0000002,-38.9999998,1212950.594112408
145.0000002,-38.9999998,4319908.391526986
147.0000002,-38.9999998,58064.64029984474
173.0000002,-38.9999998,408071.7811767578
175.0000002,-38.9999998,277354.07521972654
177.0000002,-38.9999998,35842.266992187506
285.0000002,-38.9999998,10813.895166015624
287.0000002,-38.9999998,1845021.153515625
289.0000002,-38.9999998,186779.30502929687
291.0000002,-38.9999998,1507107.7756347656
293.0000002,-38.9999998,684627.7037902832
295.0000002,-38.9999998,41570.34456481934
297.0000002,-38.9999998,104634.1546875
299.0000002,-38.9999998,443133.730859375
301.0000002,-38.9999998,1786600.109588623
137.0000002,-36.9999998,68.84471225738525
139.0000002,-36.9999998,4935.791348266602
141.0000002,-36.9999998,14981.416845703125
143.0000002,-36.9999998,660447.0640869141
145.0000002,-36.9999998,17279217.79863281
147.0000002,-36.9999998,163652.36328125
149.0000002,-36.9999998,128125.83689117432
285.0000002,-36.9999998,115350.56562499999
287.0000002,-36.9999998,5995847.329687499
289.0000002,-36.9999998,462522.08173828124
291.0000002,-36.9999998,281807.7985961914
293.0000002,-36.9999998,30655.07159423828
295.0000002,-36.9999998,314484.90915527346
297.0000002,-36.9999998,479073.387109375
299.0000002,-36.9999998,1535470.0388671875
301.0000002,-36.9999998,3560741.1763671874
303.0000002,-36.9999998,762173.3629882813
347.0000002,-36.9999998,230.15371398925782
19.0000002,-34.9999998,1625960.797167969
21.0000002,-34.9999998,461520.83046875
23.0000002,-34.9999998,411721.02391967777
25.0000002,-34.9999998,215260.03657226564
115.0000002,-34.9999998,3812.3724578857423
137.0000002,-34.9999998,243021.07497100832
139.0000002,-34.9999998,1223207.9747375487
141.0000002,-34.9999998,2341.049907684326
147.0000002,-34.9999998,15033.083154296875
149.0000002,-34.9999998,428991.4235107422
173.0000002,-34.9999998,3647.3472534179687
287.0000002,-34.9999998,1790147.180859375
289.0000002,-34.9999998,3494211.636767578
291.0000002,-34.9999998,812797.6466552734
293.0000002,-34.9999998,782153.4288574219
295.0000002,-34.9999998,513333.0336425781
297.0000002,-34.9999998,594137.2505859375
299.0000002,-34.9999998,1300723.614453125
301.0000002,-34.9999998,23241738.19921875
303.0000002,-34.9999998,2123403.863583374
305.0000002,-34.9999998,431683.3796875
19.0000002,-32.9999998,425278.18124999997
21.0000002,-32.9999998,475332.46682128904
23.0000002,-32.9999998,361010.8525390625
25.0000002,-32.9999998,2771664.405859375
27.0000002,-32.9999998,395076.390625
29.0000002,-32.9999998,321024.76884765626
115.0000002,-32.9999998,893719.6741912842
119.0000002,-32.9999998,211.28067932128906
137.0000002,-32.9999998,10439.596724700927
287.0000002,-32.9999998,1890122.246875
289.0000002,-32.9999998,18151654.504296876
291.0000002,-32.9999998,294962.46728515625
293.0000002,-32.9999998,1090889.8981445313
295.0000002,-32.9999998,2718137.293359375
297.0000002,-32.9999998,258568.80390625
299.0000002,-32.9999998,1464449.9453125
301.0000002,-32.9999998,459607.52836914064
303.0000002,-32.9999998,136393.88930664063
305.0000002,-32.9999998,421780.51450195315
307.0000002,-32.9999998,260179.37358398436
27.0000002,-30.9999998,420355.328125
29.0000002,-30.9999998,7351864.158593751
31.000000200000002,-30.9999998,969368.103125
115.0000002,-30.9999998,2.7788867473602297
159.0000002,-30.9999998,2923.2835685729983
287.0000002,-30.9999998,1143.8174560546875
289.0000002,-30.9999998,82541.06730957031
291.0000002,-30.9999998,1412424.8729492188
293.0000002,-30.9999998,287149.4590820313
295.0000002,-30.9999998,11176911.421679687
297.0000002,-30.9999998,556240.237890625
299.0000002,-30.9999998,278917.905078125
301.0000002,-30.9999998,253315.66035156252
303.0000002,-30.9999998,665165.1884277344
305.0000002,-30.9999998,2078717.687109375
307.0000002,-30.9999998,824298.0490234375
309.0000002,-30.9999998,1944217.1012451171
27.0000002,-28.9999998,65573.66328125
29.0000002,-28.9999998,2879923.8359375
31.000000200000002,-28.9999998,7640789.17578125
149.0000002,-28.9999998,9757.762005615234
151.0000002,-28.9999998,20683.711883544922
167.0000002,-28.9999998,7103.970703125
291.0000002,-28.9999998,100356.85849609374
293.0000002,-28.9999998,1083380.87734375
295.0000002,-28.9999998,514507.3485351562
297.0000002,-28.9999998,830784.2270996093
299.0000002,-28.9999998,1413535.2599609375
301.0000002,-28.9999998,2521677.470898438
303.0000002,-28.9999998,1960468.2161132812
305.0000002,-28.9999998,3052898.0796875
307.0000002,-28.9999998,2709302.32421875
309.0000002,-28.9999998,3432300.780078125
17.0000002,-26.9999998,2678.81662979126
121.0000002,-26.9999998,53.835248947143555
123.0000002,-26.9999998,85.50781064033508
125.0000002,-26.9999998,5.151744270324707
149.0000002,-26.9999998,12602.777764892578
151.0000002,-26.9999998,55894.48334960937
215.0000002,-26.9999998,939.2286743164062
251.0000002,-26.9999998,9467.5755859375
289.0000002,-26.9999998,30026.680859375003
291.0000002,-26.9999998,261128.5404937744
293.0000002,-26.9999998,638371.7354858399
295.0000002,-26.9999998,2018636.4133789062
297.0000002,-26.9999998,168406.003515625
299.0000002,-26.9999998,1189421.135888672
301.0000002,-26.9999998,4246856.884570313
303.0000002,-26.9999998,1437159.1658203125
305.0000002,-26.9999998,1978057.56796875
307.0000002,-26.9999998,2818360.473046875
309.0000002,-26.9999998,120480.5953125
113.0000002,-24.9999998,5508.395022773743
115.0000002,-24.9999998,79.85754957199097
117.0000002,-24.9999998,190.5866591453552
121.0000002,-24.9999998,186.74241619110109
123.0000002,-24.9999998,286.90791873931886
147.0000002,-24.9999998,3269.025389099121
149.0000002,-24.9999998,16217.950839233397
151.0000002,-24.9999998,35871.095335769656
153.0000002,-24.9999998,25.794331741333007
289.0000002,-24.9999998,14382.46767578125
291.0000002,-24.9999998,506176.8952026367
293.0000002,-24.9999998,237581.4729980469
295.0000002,-24.9999998,1046961.99765625
297.0000002,-24.9999998,18208.884082031247
299.0000002,-24.9999998,359756.8280273437
301.0000002,-24.9999998,1711453.8861328126
303.0000002,-24.9999998,1917335.3640625
305.0000002,-24.9999998,892017.69140625
307.0000002,-24.9999998,1411679.9796875
17.0000002,-22.9999998,33760.64689941407
113.0000002,-22.9999998,986.6359893798829
115.0000002,-22.9999998,1805.0544258117677
117.0000002,-22.9999998,7326.959809875489
119.0000002,-22.9999998,2330.0143856048585
121.0000002,-22.9999998,64.46559867858886
