x,y,value
287.0000002,-55,9084.971682739257
289.0000002,-55,238.76368560791016
291.0000002,-55,12296.8030128479
293.0000002,-55,37402.31240539551
285.0000002,-50.9999998,6175.003399658203
283.0000002,-48.9999998,285.7009033203125
285.0000002,-48.9999998,14300.351623535156
287.0000002,-48.9999998,586.8383422851562
285.0000002,-46.9999998,3520.5645141601562
287.0000002,-46.9999998,7272.51884765625
293.0000002,-46.9999998,985.4788330078125
167.0000002,-44.9999998,524.4541927337647
169.0000002,-44.9999998,111680.99682922363
171.0000002,-44.9999998,299718.23505859374
285.0000002,-44.9999998,7287.330827331543
287.0000002,-44.9999998,7478.569677734375
169.0000002,-42.9999998,8164.2380950927745
171.0000002,-42.9999998,486893.55384521483
173.0000002,-42.9999998,2126387.330643821
171.0000002,-40.9999998,48757.45626678466
173.0000002,-40.9999998,626487.418371582
175.0000002,-40.9999998,2084473.8539794923
177.0000002,-40.9999998,3830.169921875
173.0000002,-38.9999998,466683.7380859375
175.0000002,-38.9999998,647600.1098266601
177.0000002,-38.9999998,412789.33437500003
291.0000002,-36.9999998,935.2074462890625
347.0000002,-36.9999998,1433.5767517089844
17.0000002,-34.9999998,543231.7875
19.0000002,-34.9999998,2426903.5706054685
21.0000002,-34.9999998,41665.963671875
115.0000002,-34.9999998,106352.01940002441
117.0000002,-34.9999998,223658.05552978517
119.0000002,-34.9999998,2127.5148149013517
287.0000002,-34.9999998,308726.8984375
289.0000002,-34.9999998,425301.3953125
291.0000002,-34.9999998,11717.3041015625
17.0000002,-32.9999998,901944.85
19.0000002,-32.9999998,6246335.601171874
21.0000002,-32.9999998,30323.031372070312
115.0000002,-32.9999998,5881112.320910645
117.0000002,-32.9999998,155526.77623291017
119.0000002,-32.9999998,3691.060568237305
287.0000002,-32.9999998,406359.6875
29.0000002,-30.9999998,1872449.7
31.000000200000002,-30.9999998,2260026.14375
115.0000002,-30.9999998,3618505.9248303417
117.0000002,-30.9999998,31534.40426025391
119.0000002,-30.9999998,54.03225402832031
289.0000002,-30.9999998,7968.407421875
29.0000002,-28.9999998,3298010.6296874997
31.000000200000002,-28.9999998,17383479.73828125
115.0000002,-28.9999998,3115.1738220214847
151.0000002,-28.9999998,20910.708203125
289.0000002,-28.9999998,383832.56396484375
291.0000002,-28.9999998,3299.650720214844
115.0000002,-26.9999998,12.612711524963379
117.0000002,-26.9999998,27.708833026885987
147.0000002,-26.9999998,1347.7668823242188
149.0000002,-26.9999998,10613.311578369141
151.0000002,-26.9999998,52343.273828125006
215.0000002,-26.9999998,1488.5610534667967
251.0000002,-26.9999998,3775.47978515625
289.0000002,-26.9999998,549026.2091796875
291.0000002,-26.9999998,121647.28725585938
113.0000002,-24.9999998,14627.189091014861
115.0000002,-24.9999998,157.05693092346192
117.0000002,-24.9999998,282.40569772720335
147.0000002,-24.9999998,516.3578903198242
149.0000002,-24.9999998,12835.470339965821
151.0000002,-24.9999998,23530.13798828125
229.0000002,-24.9999998,9.536639785766601
289.0000002,-24.9999998,5741.860412597656
291.0000002,-24.9999998,80074.98069458007
301.0000002,-24.9999998,19404.721630859374
303.0000002,-24.9999998,1530723.417578125
305.0000002,-24.9999998,534924.1953125
307.0000002,-24.9999998,348214.55234375
113.0000002,-22.9999998,1490.5681713104248
115.0000002,-22.9999998,1268.8591739654541
135.0000002,-22.9999998,23.317716979980467
137.0000002,-22.9999998,92.09867353439331
139.0000002,-22.9999998,101.17541885375977
141.0000002,-22.9999998,66.5667694091797
149.0000002,-22.9999998,5540.701171875
151.0000002,-22.9999998,1806.6763916015625
209.0000002,-22.9999998,12972.634765625
211.0000002,-22.9999998,7299.3841552734375
299.0000002,-22.9999998,6049.472863769532
301.0000002,-22.9999998,126385.86625976562
303.0000002,-22.9999998,935147.128515625
305.0000002,-22.9999998,686100.42822265625
307.0000002,-22.9999998,313645.65625
319.0000002,-22.9999998,41391.7609375
55.0000002,-20.9999998,7476891.609375
57.0000002,-20.9999998,7281603.55625
113.0000002,-20.9999998,7989.7388671875
115.0000002,-20.9999998,2345.5322607398034
117.0000002,-20.9999998,7.511701011657715
119.0000002,-20.9999998,65.43969268798828
121.0000002,-20.9999998,40.53871612548828
135.0000002,-20.9999998,22.93783311843872
137.0000002,-20.9999998,577.2356984138489
139.0000002,-20.9999998,19359.934530448914
141.0000002,-20.9999998,2861.106227111816
143.0000002,-20.9999998,91.82419242858887
199.0000002,-20.9999998,24530.85390625
201.0000002,-20.9999998,747.694677734375
299.0000002,-20.9999998,3324.170361328125
301.0000002,-20.9999998,59853.39593200684
303.0000002,-20.9999998,297696.01599121094
305.0000002,-20.9999998,63416.12309570312
313.0000002,-20.9999998,436901.03203125
315.0000002,-20.9999998,5110520.171875
317.0000002,-20.9999998,2278643.390625
319.0000002,-20.9999998,4374411.42421875
43.0000002,-18.9999998,24345.95625
45.0000002,-18.9999998,17288.6142578125
47.0000002,-18.9999998,3681496.803125
63.0000002,-18.9999998,145398.015625
119.0000002,-18.9999998,5.277229881286621
121.0000002,-18.9999998,634.7882266998291
123.0000002,-18.9999998,42.17928924560547
137.0000002,-18.9999998,325.5672019958496
139.0000002,-18.9999998,337.9868907928467
141.0000002,-18.9999998,48.745794677734374
143.0000002,-18.9999998,119.01126976013184
145.0000002,-18.9999998,18804.07999725342
147.0000002,-18.9999998,6340.2178710937505
289.0000002,-18.9999998,69605.0953125
297.0000002,-18.9999998,39756.482202148436
301.0000002,-18.9999998,671.6521728515625
303.0000002,-18.9999998,2793.1621978759763
313.0000002,-18.9999998,511147.86796875
315.0000002,-18.9999998,7289067.243359375
317.0000002,-18.9999998,2531298.41015625
319.0000002,-18.9999998,1674702.3728515625
39.0000002,-16.9999998,402550.402734375
43.0000002,-16.9999998,22699.96652832031
45.0000002,-16.9999998,107513.84248046875
121.0000002,-16.9999998,11829.596538162232
123.0000002,-16.9999998,361.11282534599303
145.0000002,-16.9999998,453957.0640231132
289.0000002,-16.9999998,346050.86953125
297.0000002,-16.9999998,642832.7017578125
301.0000002,-16.9999998,165020.28881835938
303.0000002,-16.9999998,83285.694140625
305.0000002,-16.9999998,429934.41063232423
319.0000002,-16.9999998,894092.433984375
321.0000002,-16.9999998,267720.92744140624
39.0000002,-14.9999998,550259.321875
41.0000002,-14.9999998,65379.746875
143.0000002,-14.9999998,4.6410619735717775
145.0000002,-14.9999998,7367.274395203591
215.0000002,-14.9999998,1508.1382598876953
285.0000002,-14.9999998,69101.18242187501
291.0000002,-14.9999998,91878.93828125
293.0000002,-14.9999998,7428.202490234375
295.0000002,-14.9999998,156392.2016113281
297.0000002,-14.9999998,4679.47138671875
301.0000002,-14.9999998,367387.9508911133
303.0000002,-14.9999998,1947178.819970703
305.0000002,-14.9999998,286389.7822631836
33.0000002,-12.9999998,51538.05234375
35.0000002,-12.9999998,23088.3078125
45.0000002,-12.9999998,795958.8017059326
47.0000002,-12.9999998,240962.57529296877
49.0000002,-12.9999998,248459.71647949217
143.0000002,-12.9999998,466.4704112768173
283.0000002,-12.9999998,10865252.235742189
285.0000002,-12.9999998,3085867.544921875
293.0000002,-12.9999998,33635.1370727539
295.0000002,-12.9999998,196287.4557861328
297.0000002,-12.9999998,16544.375454711913
301.0000002,-12.9999998,44690.50655517578
303.0000002,-12.9999998,72094.33126220704
305.0000002,-12.9999998,9319.82158203125
313.0000002,-12.9999998,19584.99130859375
21.0000002,-10.9999998,74190.2048828125
23.0000002,-10.9999998,482649.2291503906
25.0000002,-10.9999998,205219.5185546875
33.0000002,-10.9999998,131682.45
35.0000002,-10.9999998,3140.730810546875
37.0000002,-10.9999998,13038.86708984375
49.0000002,-10.9999998,403.96270751953125
179.0000002,-10.9999998,71.9323226928711
281.0000002,-10.9999998,780146.80625
283.0000002,-10.9999998,19984764.2953125
285.0000002,-10.9999998,3140045.570410156
287.0000002,-10.9999998,31051.134423828124
295.0000002,-10.9999998,15368.694733428954
297.0000002,-10.9999998,69285.02125854492
19.0000002,-8.9999998,189449.9408203125
21.0000002,-8.9999998,1983497.049609375
23.0000002,-8.9999998,929196.2109375
25.0000002,-8.9999998,106799.205078125
33.0000002,-8.9999998,506966.6921875
35.0000002,-8.9999998,1569509.3361328125
37.0000002,-8.9999998,654109.8992248535
39.0000002,-8.9999998,51969.2453125
45.0000002,-8.9999998,3813.3760986328125
115.0000002,-8.9999998,6336044.475000001
117.0000002,-8.9999998,1903993.144921875
119.0000002,-8.9999998,1274491.71953125
123.0000002,-8.9999998,278984.17343749997
179.0000002,-8.9999998,34333.81287841797
281.0000002,-8.9999998,2069761.333984375
283.0000002,-8.9999998,3936638.081933594
285.0000002,-8.9999998,1863329.8938964843
287.0000002,-8.9999998,155462.51043701172
289.0000002,-8.9999998,6102.774755859375
323.0000002,-8.9999998,515845.04375
325.0000002,-8.9999998,5381866.86875
11.0000002,-6.9999998,36746.827734374994
13.0000002,-6.9999998,161449.75209960938
15.000000199999999,-6.9999998,469645.4078125
17.0000002,-6.9999998,2807331.7484375
19.0000002,-6.9999998,7560430.218554688
21.0000002,-6.9999998,13381722.647265624
23.0000002,-6.9999998,41582942.86015625
25.0000002,-6.9999998,2873498.45078125
33.0000002,-6.9999998,41078.7470703125
35.0000002,-6.9999998,1930008.9899414063
37.0000002,-6.9999998,2014668.5068359375
39.0000002,-6.9999998,6865087.750732422
113.0000002,-6.9999998,630673.2125
175.0000002,-6.9999998,3007.3089599609375
177.0000002,-6.9999998,6086.26513671875
179.0000002,-6.9999998,7968.3958740234375
279.0000002,-6.9999998,1865767.965625
281.0000002,-6.9999998,3868357.71640625
283.0000002,-6.9999998,485718.7390625
285.0000002,-6.9999998,622536.3450805664
287.0000002,-6.9999998,559841.996510315
289.0000002,-6.9999998,28162.78667755127
291.0000002,-6.9999998,7627.475186157227
325.0000002,-6.9999998,2953594.6125
11.0000002,-4.9999998,1662005.503027344
13.0000002,-4.9999998,2950296.796875
15.000000199999999,-4.9999998,15391397.278125
17.0000002,-4.9999998,2688080.559375
19.0000002,-4.9999998,17292278.65625
21.0000002,-4.9999998,14236718.2421875
23.0000002,-4.9999998,7991334.357684326
